Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
DXB,Deutsche Bank AG,25.6,na,na,Finance,Major Banks,http//www.nasdaq.com/symbol/dxb,
DVN,Devon Energy Corporation,42.47,$22.24B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/dvn,
DV,DeVry Education Group Inc.,21.87,$1.37B,na,Consumer Services,Other Consumer Services,http//www.nasdaq.com/symbol/dv,
DHX,DHI Group Inc,7.03,$352.12M,2007,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/dhx,
DHT,DHT Holdings Inc,5.38,$502.31M,2005,Transportation,Marine Transportation,http//www.nasdaq.com/symbol/dht,
DEO,Diageo plc,114.51,$78.85B,na,Consumer Non-Durables,Beverages (Production/Distribution),http//www.nasdaq.com/symbol/deo,
DO,Diamond Offshore Drilling Inc,20.22,$2.77B,1995,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/do,
DRII,Diamond Resorts International Inc,29.91,$2.09B,2013,Consumer Services,Hotels/Resorts,http//www.nasdaq.com/symbol/drii,
DRH,Diamondrock Hospitality Company,10.21,$2.05B,2005,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/drh,
DSX,Diana Shipping inc.,2.61,$215.45M,2005,Transportation,Marine Transportation,http//www.nasdaq.com/symbol/dsx,
DSXN,Diana Shipping inc.,22.6608,na,2015,Transportation,Marine Transportation,http//www.nasdaq.com/symbol/dsxn,
DKS,Dick's Sporting Goods Inc,58.76,$6.7B,2002,Consumer Services,Other Specialty Stores,http//www.nasdaq.com/symbol/dks,
DBD,Diebold Incorporated,27.74,$1.81B,na,Miscellaneous,Office Equipment/Supplies/Services,http//www.nasdaq.com/symbol/dbd,
DLR,Digital Realty Trust Inc,100.67,$14.78B,2004,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/dlr,
DGI,DigitalGlobe Inc,26.85,$1.68B,2009,Consumer Services,Telecommunications Equipment,http//www.nasdaq.com/symbol/dgi,
DDS,Dillard's Inc,69.63,$2.4B,na,Consumer Services,Department/Specialty Retail Stores,http//www.nasdaq.com/symbol/dds,
DDT,Dillard's Inc,26.8048,na,na,Consumer Services,Department/Specialty Retail Stores,http//www.nasdaq.com/symbol/ddt,
DIN,DineEquity Inc,75.45,$1.37B,na,Consumer Services,Restaurants,http//www.nasdaq.com/symbol/din,
DPLO,Diplomat Pharmacy Inc,33.8,$2.24B,2014,Health Care,Medical_Nursing Services,http//www.nasdaq.com/symbol/dplo,
DFS,Discover Financial Services,58,$23.41B,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/dfs,
DRA,Diversified Real Asset Income Fund,17.36,$310.66M,na,na,na,http//www.nasdaq.com/symbol/dra,
DNI,Dividend and Income Fund,11.53,$121.73M,na,na,na,http//www.nasdaq.com/symbol/dni,
DLB,Dolby Laboratories,49.06,$4.95B,2005,Miscellaneous,Multi-Sector Companies,http//www.nasdaq.com/symbol/dlb,
DG,Dollar General Corporation,89.49,$25.4B,2009,Consumer Services,Department/Specialty Retail Stores,http//www.nasdaq.com/symbol/dg,
DDC,Dominion Diamond Corporation,9.36,$798.74M,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/ddc,
DM,Dominion Midstream Partners LP,26.05,$2.02B,2014,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/dm,
D,Dominion Resources Inc,74.68,$46.73B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/d,
DCUC,Dominion Resources Inc,50.59,$31.66B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/dcuc,
DRUA,Dominion Resources Inc,25.26,na,2016,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/drua,
DPZ,Domino's Pizza Inc,143.97,$6.95B,2004,Consumer Non-Durables,Food Distributors,http//www.nasdaq.com/symbol/dpz,
UFS,Domtar Corporation,38.02,$2.47B,na,Basic Industries,Paper,http//www.nasdaq.com/symbol/ufs,
DCI,Donaldson Company Inc,36.85,$4.91B,na,Capital Goods,Pollution Control Equipment,http//www.nasdaq.com/symbol/dci,
LPG,Dorian LPG Ltd.,6.25,$343.52M,2014,Transportation,Marine Transportation,http//www.nasdaq.com/symbol/lpg,
DSL,DoubleLine Income Solutions Fund,19.17,$1.94B,2013,na,na,http//www.nasdaq.com/symbol/dsl,
DBL,DoubleLine Opportunistic Credit Fund,26.78,$397.36M,2012,na,na,http//www.nasdaq.com/symbol/dbl,
PLOW,Douglas Dynamics Inc,31.86,$716.9M,2010,Capital Goods,Construction/Ag Equipment/Trucks,http//www.nasdaq.com/symbol/plow,
DEI,Douglas Emmett Inc,37.66,$5.69B,2006,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/dei,
DOV,Dover Corporation,74.23,$11.52B,na,Technology,Industrial Machinery/Components,http//www.nasdaq.com/symbol/dov,
DDE,Dover Downs Gaming & Entertainment Inc,0.9901,$32.69M,na,Consumer Services,Services-Misc. Amusement & Recreation,http//www.nasdaq.com/symbol/dde,
DVD,Dover Motorsports Inc,2.15,$79.13M,1996,Consumer Services,Services-Misc. Amusement & Recreation,http//www.nasdaq.com/symbol/dvd,
DOW,Dow Chemical Company (The),52.36,$59B,na,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/dow,
DPS,Dr Pepper Snapple Group Inc,95.21,$17.65B,na,Consumer Non-Durables,Beverages (Production/Distribution),http//www.nasdaq.com/symbol/dps,
DRD,DRDGOLD Limited,8.07,$342.76M,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/drd,
DW,Drew Industries Incorporated,97.13,$2.39B,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/dw,
DHF,Dreyfus High Yield Strategies Fund,3.45,$250.62M,1998,na,na,http//www.nasdaq.com/symbol/dhf,
DMB,Dreyfus Municipal Bond Infrastructure Fund Inc,14.07,$258.63M,2013,na,na,http//www.nasdaq.com/symbol/dmb,
DSM,Dreyfus Strategic Municipal Bond Fund Inc,8.88,$436.11M,1989,na,na,http//www.nasdaq.com/symbol/dsm,
LEO,Dreyfus Strategic Municipals Inc,9.26,$572.73M,1987,na,na,http//www.nasdaq.com/symbol/leo,
DRQ,Dril-Quip Inc,57.04,$2.14B,1997,Energy,Metal Fabrications,http//www.nasdaq.com/symbol/drq,
DST,DST Systems Inc,120.13,$3.92B,1995,Technology,EDP Services,http//www.nasdaq.com/symbol/dst,
DSW,DSW Inc.,24.35,$2B,2005,Consumer Services,Clothing/Shoe/Accessory Stores,http//www.nasdaq.com/symbol/dsw,
DTE,DTE Energy Company,93.68,$16.81B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/dte,
DTJ,DTE Energy Company,25.63,na,2016,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/dtj,
DTQ,DTE Energy Company,25.768,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/dtq,
DTZ,DTE Energy Company,25.6,na,2011,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/dtz,
DCO,Ducommun Incorporated,22.08,$246.57M,na,Capital Goods,Military/Government/Technical,http//www.nasdaq.com/symbol/dco,
DPG,Duff & Phelps Global Utility Income Fund Inc.,17.19,$652.01M,2011,na,na,http//www.nasdaq.com/symbol/dpg,
DSE,Duff & Phelps Select Energy MLP Fund Inc.,7.98,$207.55M,2014,na,na,http//www.nasdaq.com/symbol/dse,
DNP,Duff & Phelps Utilities Income Inc,10.6,$2.99B,1987,na,na,http//www.nasdaq.com/symbol/dnp,
DTF,Duff & Phelps Utilities Tax-Free Income Inc,16.48,$140.39M,1991,na,na,http//www.nasdaq.com/symbol/dtf,
DUC,Duff & Phelps Utility & Corporate Bond Trust Inc,9.7529,$268.15M,1993,na,na,http//www.nasdaq.com/symbol/duc,
DUK,Duke Energy Corporation,80.45,$55.42B,na,Public Utilities,Power Generation,http//www.nasdaq.com/symbol/duk,
DUKH,Duke Energy Corporation,26.42,na,na,Public Utilities,Power Generation,http//www.nasdaq.com/symbol/dukh,
DRE,Duke Realty Corporation,28.06,$9.84B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/dre,
DNB,Dun & Bradstreet Corporation (The),138.05,$5.01B,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/dnb,
DFT,Dupont Fabros Technology Inc,45.35,$3.43B,2007,Finance,Real Estate,http//www.nasdaq.com/symbol/dft,
DHG,DWS High Income Opportunities Fund Inc,14.095,$213.98M,2006,na,na,http//www.nasdaq.com/symbol/dhg,
DY,Dycom Industries Inc,85.21,$2.67B,na,Basic Industries,Water Supply,http//www.nasdaq.com/symbol/dy,
DLNG,Dynagas LNG Partners LP,15.24,$540.87M,na,Consumer Services,Marine Transportation,http//www.nasdaq.com/symbol/dlng,
DYN,Dynegy Inc.,12.36,$1.45B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/dyn,
DYNC,Dynegy Inc.,85.07,na,2016,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/dync,
DX,Dynex Capital Inc,7.35,$361.23M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/dx,
EGIF,Eagle Growth and Income Opportunities Fund,17.57,$126.17M,2015,na,na,http//www.nasdaq.com/symbol/egif,
EXP,Eagle Materials Inc,82.56,$3.98B,na,Capital Goods,Building Materials,http//www.nasdaq.com/symbol/exp,
ECC,Eagle Point Credit Company Inc.,17.18,$259.8M,2014,na,na,http//www.nasdaq.com/symbol/ecc,
ECCA,Eagle Point Credit Company Inc.,25.91,na,2015,na,na,http//www.nasdaq.com/symbol/ecca,
ECCZ,Eagle Point Credit Company Inc.,26.061,na,2015,na,na,http//www.nasdaq.com/symbol/eccz,
DEA,Easterly Government Properties Inc,19.25,$674.95M,2015,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/dea,
EGP,EastGroup Properties Inc,72.29,$2.38B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/egp,
EMN,Eastman Chemical Company,65.46,$9.67B,na,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/emn,
KODK,Eastman Kodak Company,15.93,$673M,na,Miscellaneous,Industrial Machinery/Components,http//www.nasdaq.com/symbol/kodk,
ETN,Eaton Corporation PLC,67.27,$30.59B,na,Technology,Industrial Machinery/Components,http//www.nasdaq.com/symbol/etn,
ETV,Eaton Vance Corporation,14.97,$955.11M,2005,na,na,http//www.nasdaq.com/symbol/etv,
ETW,Eaton Vance Corporation,11.01,$1.17B,2005,na,na,http//www.nasdaq.com/symbol/etw,
EV,Eaton Vance Corporation,38.28,$4.36B,na,Finance,Investment Managers,http//www.nasdaq.com/symbol/ev,
EOI,Eaton Vance Enhance Equity Income Fund,13.11,$513.56M,2004,na,na,http//www.nasdaq.com/symbol/eoi,
EOS,Eaton Vance Enhanced Equity Income Fund II,13.46,$641.44M,2005,na,na,http//www.nasdaq.com/symbol/eos,
EFT,Eaton Vance Floating Rate Income Trust,14.19,$565.67M,2004,na,na,http//www.nasdaq.com/symbol/eft,
EFF,Eaton vance Floating-Rate Income Plus Fund,15.46,$117.6M,2013,na,na,http//www.nasdaq.com/symbol/eff,
EHT,Eaton Vance High Income 2021 Target Term Trust,10.08,$191.52M,2016,na,na,http//www.nasdaq.com/symbol/eht,
ETX,Eaton Vance Municipal Income 2028 Term Trust,21.42,$232.03M,2013,na,na,http//www.nasdaq.com/symbol/etx,
EOT,Eaton Vance Municipal Income Trust,23.28,$354.14M,2009,na,na,http//www.nasdaq.com/symbol/eot,
EVN,Eaton Vance Municipal Income Trust,14.59,$346.65M,1999,na,na,http//www.nasdaq.com/symbol/evn,
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,9.83,$625.85M,2007,na,na,http//www.nasdaq.com/symbol/etj,
EFR,Eaton Vance Senior Floating-Rate Fund,13.62,$501.78M,2003,na,na,http//www.nasdaq.com/symbol/efr,
EVF,Eaton Vance Senior Income Trust,6.25,$236.67M,1998,na,na,http//www.nasdaq.com/symbol/evf,
EVG,Eaton Vance Short Diversified Income Fund,13.64,$243.89M,2005,na,na,http//www.nasdaq.com/symbol/evg,
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,20.9701,$1.53B,2003,na,na,http//www.nasdaq.com/symbol/evt,
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,22.37,$324.91M,2004,na,na,http//www.nasdaq.com/symbol/eto,
EXD,Eaton Vance Tax-Advantaged Bond,12.16,$118.34M,2010,na,na,http//www.nasdaq.com/symbol/exd,
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,15.35,$1.17B,2004,na,na,http//www.nasdaq.com/symbol/etg,
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,16.12,$397.77M,2005,na,na,http//www.nasdaq.com/symbol/etb,
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,10.87,$1.62B,2006,na,na,http//www.nasdaq.com/symbol/ety,
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,8.91,$2.69B,2007,na,na,http//www.nasdaq.com/symbol/exg,
ECT,ECA Marcellus Trust I,2.2928,$40.36M,2010,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/ect,
ECR,Eclipse Resources Corporation,3.65,$951.16M,2014,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/ecr,
ECL,Ecolab Inc.,122.24,$35.64B,na,Basic Industries,Package Goods/Cosmetics,http//www.nasdaq.com/symbol/ecl,
DANG,E-Commerce China Dangdang Inc.,6.51,$535.69M,2010,Consumer Services,Other Specialty Stores,http//www.nasdaq.com/symbol/dang,
EC,Ecopetrol S.A.,8.72,$17.93B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/ec,
EIX,Edison International,73.33,$23.89B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/eix,
EDR,Education Realty Trust Inc.,45.62,$3.33B,2005,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/edr,
EW,Edwards Lifesciences Corporation,112.75,$24B,na,Health Care,Industrial Specialties,http//www.nasdaq.com/symbol/ew,
EHIC,eHi Car Services Limited,10.72,$735.04M,2014,Consumer Services,Rental/Leasing Companies,http//www.nasdaq.com/symbol/ehic,
EE,El Paso Electric Company,45.17,$1.83B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/ee,
EGO,Eldorado Gold Corporation,4.25,$3.05B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/ego,
LLY,Eli Lilly and Company,79.84,$88.13B,na,Health Care,Major Pharmaceuticals,http//www.nasdaq.com/symbol/lly,
ELLI,Ellie Mae Inc,96.01,$2.9B,2011,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/elli,
EFC,Ellington Financial LLC,17.63,$575.58M,2010,Finance,Real Estate,http//www.nasdaq.com/symbol/efc,
EARN,Ellington Residential Mortgage REIT,13.71,$125M,2013,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/earn,
ERJ,Embraer-Empresa Brasileira de Aeronautica,18.82,$3.47B,2000,Capital Goods,Aerospace,http//www.nasdaq.com/symbol/erj,
EMC,EMC Corporation,28.69,$56.14B,na,Technology,Electronic Components,http//www.nasdaq.com/symbol/emc,
EME,EMCOR Group Inc,57.07,$3.47B,na,Capital Goods,Engineering & Construction,http//www.nasdaq.com/symbol/eme,
EMES,Emerge Energy Services LP,11.8,$284.63M,2013,Energy,Oilfield Services/Equipment,http//www.nasdaq.com/symbol/emes,
EBS,Emergent Biosolutions Inc,26.56,$1.07B,2006,Health Care,Major Pharmaceuticals,http//www.nasdaq.com/symbol/ebs,
EMG,Emergent Capital Inc,3.69,$102.53M,2011,Finance,Life Insurance,http//www.nasdaq.com/symbol/emg,
EMR,Emerson Electric Company,54.57,$35.12B,na,Energy,Consumer Electronics/Appliances,http//www.nasdaq.com/symbol/emr,
EDE,Empire District Electric Company (The),33.88,$1.49B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/ede,
ESRT,Empire State Realty Trust Inc,20.7,$5.74B,2013,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/esrt,
EIG,Employers Holdings Inc,28.61,$928.05M,2007,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/eig,
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),15.25,$691.17M,2007,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/edn,
EOCC,Empresa Nacional de Electricidad S.A.,24.86,$6.8B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/eocc,
ENBL,Enable Midstream Partners LP,12.72,$5.37B,2014,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/enbl,
EEQ,Enbridge Energy Management LLC,24.26,$1.94B,2002,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/eeq,
EEP,Enbridge Energy LP,25.22,$10.9B,na,Energy,Natural Gas Distribution,http//www.nasdaq.com/symbol/eep,
ENB,Enbridge Inc,41.78,$38.82B,na,Energy,Natural Gas Distribution,http//www.nasdaq.com/symbol/enb,
ECA,Encana Corporation,9.55,$8.12B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/eca,
EXK,Endeavour Silver Corporation,5.73,$662.15M,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/exk,
EOCA,Endesa Americas S.A.,14.19,$3.88B,2016,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/eoca,
GI,EndoChoice Holdings Inc,3.98,$103.67M,2015,Health Care,Medical_Dental Instruments,http//www.nasdaq.com/symbol/gi,
ENH,Endurance Specialty Holdings Ltd,65.03,$4.39B,2003,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/enh,
NDRO,Enduro Royalty Trust,3.51,$115.83M,2011,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/ndro,
EGN,Energen Corporation,53.9,$5.23B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/egn,
ENR,Energizer Holdings Inc,49.58,$3.07B,2015,Miscellaneous,Industrial Machinery/Components,http//www.nasdaq.com/symbol/enr,
EPC,Energizer Holdings Inc,79.49,$4.69B,na,Consumer Non-Durables,Package Goods/Cosmetics,http//www.nasdaq.com/symbol/epc,
ETE,Energy Transfer Equity LP,17.84,$18.64B,2006,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/ete,
ETP,ENERGY TRANSFER PARTNERS,41.21,$21.57B,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/etp,
ERF,Enerplus Corporation,7.39,$1.78B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/erf,
ENIA,Enersis Americas S.A.,8.74,$8.58B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/enia,
ENIC,Enersis Chile S.A.,5.53,$5.43B,2016,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/enic,
ENS,Enersys,69.75,$3.03B,2004,Consumer Non-Durables,Telecommunications Equipment,http//www.nasdaq.com/symbol/ens,
EGL,Engility Holdings Inc,31.24,$1.15B,2015,Consumer Services,Military/Government/Technical,http//www.nasdaq.com/symbol/egl,
ENLK,EnLink Midstream Partners LP,17.48,$5.88B,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/enlk,
ENLC,EnLink Midstream LLC,16.45,$2.96B,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/enlc,
EBF,Ennis Inc,16.52,$430.58M,na,Consumer Services,Office Equipment/Supplies/Services,http//www.nasdaq.com/symbol/ebf,
ENVA,Enova International Inc,9.39,$311.89M,2014,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/enva,
NPO,Enpro Industries,52.62,$1.13B,na,Basic Industries,Metal Fabrications,http//www.nasdaq.com/symbol/npo,
ESV,ENSCO plc,8.93,$2.69B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/esv,
ETM,Entercom Communications Corporation,14.11,$542.94M,1999,Consumer Services,Broadcasting,http//www.nasdaq.com/symbol/etm,
EAB,Entergy Arkansas Inc,25.545,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/eab,
EAE,Entergy Arkansas Inc,25.66,na,2013,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/eae,
ETR,Entergy Corporation,77.33,$13.84B,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/etr,
ELA,Entergy Louisiana Inc,25.4,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/ela,
ELB,Entergy Louisiana Inc,25.4,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/elb,
ELJ,Entergy Louisiana Inc,26.38,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/elj,
ELU,Entergy Louisiana Inc,25.56,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/elu,
EFM,Entergy Mississippi Inc,26.06,$224.38M,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/efm,
EMZ,Entergy Mississippi Inc,25.61,na,na,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/emz,
ENJ,Entergy New Orleans Inc,25.85,na,na,Public Utilities,Power Generation,http//www.nasdaq.com/symbol/enj,
ENO,Entergy New Orleans Inc,26.67,na,2016,Public Utilities,Power Generation,http//www.nasdaq.com/symbol/eno,
EZT,Entergy Texas Inc,27.19,na,2014,Public Utilities,Electric Utilities Central,http//www.nasdaq.com/symbol/ezt,
EPD,Enterprise Products Partners L.P.,27.39,$57.37B,na,Public Utilities,Natural Gas Distribution,http//www.nasdaq.com/symbol/epd,
EVC,Entravision Communications Corporation,7.62,$682.28M,2000,Consumer Services,Broadcasting,http//www.nasdaq.com/symbol/evc,
ENV,Envestnet Inc,38.22,$1.64B,2010,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/env,
EVHC,Envision Healthcare Holdings Inc,21.12,$3.95B,2013,Health Care,Hospital/Nursing Management,http//www.nasdaq.com/symbol/evhc,
EVA,Enviva Partners LP,24.1,$597.03M,2015,Basic Industries,Forest Products,http//www.nasdaq.com/symbol/eva,
ENZ,Enzo Biochem Inc,6.06,$280.37M,na,Health Care,Medical Specialities,http//www.nasdaq.com/symbol/enz,
EOG,EOG Resources Inc,90.26,$49.7B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/eog,
EPE,EP Energy Corporation,4.52,$1.14B,2014,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/epe,
EPAM,EPAM Systems Inc,66.35,$3.38B,2012,Technology,EDP Services,http//www.nasdaq.com/symbol/epam,
EPR,EPR Properties,78.11,$4.97B,1997,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/epr,
EQT,EQT Corporation,69.25,$11.96B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/eqt,
